DATE,TOTAL,GINI,DOW
2011-06-23,"[6250, 2223, 1044, 966, 626]",0.4502655504545863,3
2011-06-24,"[6131, 2117, 989, 923, 629]",0.4522383909537492,4
2011-06-25,"[5199, 1792, 905, 877, 545]",0.4388495385275811,5
2011-06-26,"[6140, 2174, 887, 880, 567]",0.4673178061607814,6
2011-06-27,"[7470, 2700, 1144, 1106, 714]",0.4600578650829907,0
2011-06-28,"[6842, 2330, 1189, 1065, 717]",0.4451947624145598,1
2011-06-29,"[8248, 2737, 1232, 1109, 751]",0.4723165447183348,2
2011-06-30,"[7029, 2355, 1070, 1038, 656]",0.4630556470200856,3
2011-07-01,"[6375, 2265, 1045, 938, 624]",0.4562638925935804,4
2011-07-02,"[5743, 1946, 915, 865, 534]",0.4598220533839848,5
2011-07-03,"[5184, 1897, 837, 739, 520]",0.4570556826849732,6
2011-07-04,"[6085, 2162, 891, 889, 609]",0.4597593080105303,0
2011-07-05,"[7193, 2608, 1164, 1137, 801]",0.4419127334728358,1
2011-07-06,"[6913, 2379, 1134, 1090, 758]",0.4431807071859214,2
2011-07-07,"[7016, 2260, 1155, 1108, 719]",0.448556045031816,3
2011-07-08,"[6614, 2202, 1049, 996, 663]",0.4549809094064561,4
2011-07-09,"[5686, 1818, 929, 850, 591]",0.4520153939639457,5
2011-07-10,"[5900, 2059, 1005, 907, 587]",0.4504876649454963,6
2011-07-11,"[7193, 2531, 1188, 1090, 731]",0.4512683578104139,0
2011-07-12,"[7035, 2434, 1168, 1064, 699]",0.4529677419354838,1
2011-07-13,"[6455, 2143, 1083, 949, 659]",0.4530427850119585,2
2011-07-14,"[6083, 1994, 994, 973, 650]",0.4446231531700018,3
2011-07-15,"[5999, 1872, 1002, 938, 722]",0.4362669704737492,4
2011-07-16,"[5217, 1771, 908, 838, 575]",0.4390160060156837,5
2011-07-17,"[5682, 1944, 921, 888, 589]",0.4486033519553072,6
2011-07-18,"[7350, 2482, 1241, 1121, 720]",0.4528728511692736,0
2011-07-19,"[6631, 2331, 1130, 1013, 743]",0.4420661715057393,1
2011-07-20,"[6316, 2247, 1126, 989, 689]",0.4402920735462303,2
2011-07-21,"[6427, 2205, 1088, 991, 687]",0.445481663449728,3
2011-07-22,"[6505, 2278, 986, 962, 607]",0.4625859940024696,4
2011-07-23,"[5286, 1824, 895, 832, 542]",0.4469559654547393,5
2011-07-24,"[5518, 1812, 1002, 887, 580]",0.4409021328707011,6
2011-07-25,"[7167, 2514, 1205, 1103, 716]",0.4506257378984651,0
2011-07-26,"[6729, 2384, 1113, 1053, 678]",0.4493769340135485,1
2011-07-27,"[6446, 2199, 1056, 972, 637]",0.454288240495137,2
2011-07-28,"[6263, 2145, 1012, 939, 696]",0.4464947987336047,3
2011-07-29,"[6048, 1903, 1057, 931, 633]",0.4465380249716231,4
2011-07-30,"[5294, 1751, 835, 832, 571]",0.4466228589895508,5
2011-07-31,"[5517, 1828, 966, 887, 642]",0.4345934959349593,6
2011-08-01,"[6746, 2370, 1123, 1075, 747]",0.440858966918166,0
2011-08-02,"[6553, 2216, 1110, 1026, 697]",0.4448198586450612,1
2011-08-03,"[6641, 2066, 1068, 992, 708]",0.4510675381263617,2
2011-08-04,"[6094, 2026, 1029, 922, 627]",0.4501028229575621,3
2011-08-05,"[5836, 1805, 952, 898, 599]",0.4511793855302279,4
2011-08-06,"[5320, 1724, 905, 878, 565]",0.4410562180579216,5
2011-08-07,"[5795, 1938, 947, 938, 644]",0.4405379068407717,6
2011-08-08,"[7105, 2326, 1136, 1030, 689]",0.4599706983558522,0
2011-08-09,"[6377, 2165, 1031, 1030, 720]",0.4397774441402455,1
2011-08-10,"[6444, 2143, 1061, 1003, 693]",0.4457686882933709,2
2011-08-11,"[6095, 2064, 988, 970, 698]",0.4396856218215441,3
2011-08-12,"[6084, 2045, 1017, 977, 683]",0.4393855265593189,4
2011-08-13,"[5425, 1777, 952, 870, 622]",0.4359527265187642,5
2011-08-14,"[5806, 1945, 940, 922, 591]",0.4489611916895335,6
2011-08-15,"[6868, 2408, 1153, 1062, 701]",0.4488188976377953,0
2011-08-16,"[6632, 2245, 1104, 1016, 731]",0.4444406548431105,1
2011-08-17,"[6537, 2102, 1044, 980, 674]",0.4533121637117402,2
2011-08-18,"[6866, 2215, 1184, 957, 684]",0.4576516042331597,3
2011-08-19,"[7185, 2284, 1098, 987, 660]",0.469854265596856,4
2011-08-20,"[6538, 2038, 1017, 892, 602]",0.4696671777757734,5
2011-08-21,"[7108, 2198, 1086, 1074, 643]",0.4642497316045915,6
2011-08-22,"[8643, 2735, 1229, 1203, 786]",0.472622636338723,0
2011-08-23,"[7771, 2525, 1181, 1129, 734]",0.4638680659670164,1
2011-08-24,"[7209, 2191, 1107, 1105, 698]",0.4584240454914703,2
2011-08-25,"[7504, 2469, 1238, 1122, 701]",0.4588921282798833,3
2011-08-26,"[7497, 2339, 1114, 1061, 674]",0.4706030744974379,4
2011-08-27,"[6386, 2069, 988, 909, 587]",0.4665143066093792,5
2011-08-28,"[6841, 2217, 959, 902, 684]",0.4698440058605533,6
2011-08-29,"[8237, 2727, 1289, 1192, 736]",0.4664551160002821,0
2011-08-30,"[7742, 2452, 1222, 1076, 737]",0.4652203492327462,1
2011-08-31,"[7486, 2378, 1240, 1067, 768]",0.455893036556148,2
2011-09-01,"[7361, 2208, 1270, 1030, 647]",0.4667945030361138,3
2011-09-02,"[7657, 2254, 1192, 1074, 662]",0.472622478386167,4
2011-09-03,"[6551, 1971, 1067, 904, 546]",0.4738472687743455,5
2011-09-04,"[6542, 2060, 1046, 954, 599]",0.4639585751272208,6
2011-09-05,"[7644, 2531, 1080, 1059, 712]",0.4709350529709812,0
2011-09-06,"[8655, 2679, 1295, 1196, 760]",0.473719574905725,1
2011-09-07,"[7741, 2334, 1212, 1057, 710]",0.4700168530718553,2
2011-09-08,"[7311, 2436, 1255, 1052, 725]",0.4556225056733703,3
2011-09-09,"[7526, 2342, 1236, 1059, 711]",0.4633524933975454,4
2011-09-10,"[6845, 2039, 1019, 919, 634]",0.4728351955307262,5
2011-09-11,"[6905, 2153, 1044, 940, 646]",0.469917864476386,6
2011-09-12,"[8326, 2746, 1339, 1152, 817]",0.462086230876217,0
2011-09-13,"[8191, 2400, 1224, 1060, 691]",0.4817927170868348,1
2011-09-14,"[7790, 2406, 1254, 1111, 742]",0.4627828309403894,2
2011-09-15,"[7871, 2533, 1234, 1138, 704]",0.4667359050445103,3
2011-09-16,"[7640, 2162, 1195, 1047, 680]",0.4726501100282929,4
2011-09-17,"[6784, 2049, 1150, 929, 634]",0.464922917027542,5
2011-09-18,"[6900, 2179, 1092, 1059, 645]",0.4591157894736842,6
2011-09-19,"[8286, 2650, 1241, 1158, 726]",0.4725695185264206,0
2011-09-20,"[8233, 2649, 1221, 1159, 679]",0.4762355641632594,1
2011-09-21,"[7581, 2399, 1174, 1125, 726]",0.4608688965782391,2
2011-09-22,"[7623, 2416, 1112, 1078, 755]",0.4643869377695625,3
2011-09-23,"[7758, 2409, 1152, 1078, 750]",0.4669354225298547,4
2011-09-24,"[6809, 2108, 1026, 955, 604]",0.4716744913928012,5
2011-09-25,"[7126, 2211, 1089, 955, 618]",0.4757729810817567,6
2011-09-26,"[8603, 2780, 1329, 1197, 766]",0.4703781942078364,0
2011-09-27,"[7938, 2584, 1140, 1100, 724]",0.4719561026249444,1
2011-09-28,"[7959, 2569, 1173, 1156, 759]",0.4645417156286722,2
2011-09-29,"[7726, 2492, 1182, 1057, 743]",0.4666969696969696,3
2011-09-30,"[5877, 1749, 1032, 883, 549]",0.4567690782953419,4
2011-10-01,"[5904, 1829, 1013, 837, 607]",0.4547988223748773,5
2011-10-02,"[6942, 2032, 1043, 873, 655]",0.4758077089649199,6
2011-10-03,"[8461, 2538, 1260, 1112, 702]",0.4816030697079514,0
2011-10-04,"[7930, 2408, 1166, 1154, 676]",0.4728363581820908,1
2011-10-05,"[7429, 2377, 1122, 1092, 629]",0.4707091469681397,2
2011-10-06,"[7103, 2231, 1156, 985, 659]",0.4659304433822317,3
2011-10-07,"[7384, 2221, 1115, 1066, 675]",0.4677955220287296,4
2011-10-08,"[6415, 2007, 1059, 906, 593]",0.4642987249544626,5
2011-10-09,"[6727, 2158, 1034, 943, 655]",0.4639749934878874,6
2011-10-10,"[8503, 2617, 1185, 1175, 739]",0.4773894085378718,0
2011-10-11,"[8009, 2593, 1246, 1140, 787]",0.4616188747731397,1
2011-10-12,"[7855, 2406, 1173, 1111, 694]",0.4718483269129087,2
2011-10-13,"[7489, 2229, 1121, 1054, 684]",0.4702234237099467,3
2011-10-14,"[7502, 2364, 1106, 1051, 633]",0.4756953223767383,4
2011-10-15,"[6520, 2013, 1046, 934, 630]",0.461599210266535,5
2011-10-16,"[6889, 2076, 1053, 927, 654]",0.4696611776877316,6
2011-10-17,"[8716, 2655, 1330, 1140, 739]",0.4792592592592593,0
2011-10-18,"[8186, 2505, 1193, 1115, 738]",0.4742229016524714,1
2011-10-19,"[7563, 2384, 1306, 1065, 695]",0.4627680012295397,2
2011-10-20,"[7749, 2529, 1233, 1214, 739]",0.4555852644087937,3
2011-10-21,"[7169, 2221, 1124, 980, 679]",0.4672964758071141,4
2011-10-22,"[6434, 2005, 1082, 883, 592]",0.465842124408876,5
2011-10-23,"[6837, 2168, 1105, 979, 621]",0.4652775405636208,6
2011-10-24,"[8795, 2652, 1357, 1248, 802]",0.4682913693281271,0
2011-10-25,"[8195, 2580, 1314, 1249, 715]",0.4637017007044759,1
2011-10-26,"[8053, 2516, 1220, 1200, 747]",0.4638322655794991,2
2011-10-27,"[7913, 2504, 1292, 1221, 723]",0.458888156449132,3
2011-10-28,"[7529, 2276, 1204, 1101, 681]",0.4650457352826206,4
2011-10-29,"[6598, 2001, 1059, 904, 627]",0.4661363839485208,5
2011-10-30,"[7101, 2109, 1063, 958, 638]",0.4744123346532985,6
2011-10-31,"[8042, 2574, 1260, 1138, 766]",0.4640928882438316,0
2011-11-01,"[8216, 2512, 1316, 1151, 731]",0.4690794197903203,1
2011-11-02,"[9032, 2821, 1345, 1268, 869]",0.4663580045647212,2
2011-11-03,"[8497, 2625, 1343, 1177, 826]",0.4641968482167542,3
2011-11-04,"[7883, 2371, 1240, 1067, 729]",0.4698871331828442,4
2011-11-05,"[7438, 2336, 1174, 1027, 660]",0.4705975464978235,5
2011-11-06,"[7579, 2358, 1193, 1047, 777]",0.4605527250270186,6
2011-11-07,"[9078, 2841, 1336, 1255, 790]",0.4748235294117647,0
2011-11-08,"[8192, 2498, 1319, 1106, 786]",0.4662686137687936,1
2011-11-09,"[10315, 3366, 1615, 1389, 892]",0.4738692609660351,2
2011-11-10,"[8365, 2462, 1294, 1058, 743]",0.4783220801608964,3
2011-11-11,"[6502, 2069, 1240, 939, 635]",0.4519631093544136,4
2011-11-12,"[6052, 1873, 1131, 937, 608]",0.4461465899443449,5
2011-11-13,"[6456, 2142, 1192, 923, 653]",0.4513461200070385,6
2011-11-14,"[6812, 2234, 1264, 996, 746]",0.4437437769664785,0
2011-11-15,"[7206, 2308, 1269, 1089, 710]",0.4517882689556509,1
2011-11-16,"[7326, 2440, 1266, 1085, 775]",0.4485572448029785,2
2011-11-17,"[7614, 2409, 1375, 1087, 750]",0.4548545523233849,3
2011-11-18,"[7051, 2175, 1165, 1014, 691]",0.4590277777777778,4
2011-11-19,"[5367, 1610, 1100, 785, 579]",0.4406736574515411,5
2011-11-20,"[5998, 1812, 1085, 820, 605]",0.4565116279069767,6
2011-11-21,"[6272, 2009, 1177, 975, 695]",0.4381020848310568,0
2011-11-22,"[7998, 2609, 1383, 1199, 780]",0.4537475839358579,1
2011-11-23,"[6003, 1881, 1168, 897, 667]",0.4391861341371515,2
2011-11-24,"[4061, 1241, 763, 635, 418]",0.4434953638662546,3
2011-11-25,"[14342, 4275, 1802, 1793, 1074]",0.4984625955509749,4
2011-11-26,"[6924, 2263, 1229, 961, 732]",0.4520934841853167,5
2011-11-27,"[6924, 2256, 1305, 1030, 774]",0.4402636504190739,6
2011-11-28,"[15819, 4826, 2150, 2008, 1269]",0.489690088984351,0
2011-11-29,"[8434, 2737, 1361, 1270, 844]",0.4546497337156903,1
2011-11-30,"[7653, 2384, 1477, 1075, 812]",0.4474591448399373,2
2011-12-01,"[8263, 2590, 1543, 1200, 868]",0.4474557522123893,3
2011-12-02,"[6665, 1974, 1413, 1038, 738]",0.4325329726073724,4
2011-12-03,"[7390, 2277, 1372, 1054, 755]",0.451214196762142,5
2011-12-04,"[8248, 2602, 1299, 1166, 781]",0.4645289443813848,6
2011-12-05,"[8405, 2601, 1556, 1122, 874]",0.4544855062508586,0
2011-12-06,"[9074, 2753, 1611, 1320, 927]",0.4520752311125279,1
2011-12-07,"[13619, 3972, 1877, 1812, 1112]",0.4854233654876742,2
2011-12-08,"[12101, 3513, 1792, 1560, 1042]",0.4812275089964015,3
2011-12-09,"[9794, 2913, 1534, 1322, 932]",0.4683843588966354,4
2011-12-10,"[8226, 2438, 1372, 1160, 777]",0.4630644815000357,5
2011-12-11,"[6936, 2084, 1298, 1069, 734]",0.4428347496081182,6
2011-12-12,"[9966, 3066, 1678, 1375, 999]",0.4594942636384921,0
2011-12-13,"[10017, 3029, 1611, 1367, 922]",0.4685943585506905,1
2011-12-14,"[9675, 2957, 1684, 1387, 902]",0.4604878048780487,2
2011-12-15,"[8995, 2712, 1551, 1273, 909]",0.4562435233160622,3
2011-12-16,"[6954, 2083, 1323, 988, 729]",0.4486213463608511,4
2011-12-17,"[9336, 2577, 1509, 1188, 856]",0.4745635587740851,5
2011-12-18,"[7932, 2428, 1282, 1090, 755]",0.4653963075554237,6
2011-12-19,"[10265, 3283, 1785, 1489, 913]",0.4623174513673527,0
2011-12-20,"[8332, 2503, 1558, 1165, 907]",0.447646042170757,1
2011-12-21,"[10828, 3110, 1734, 1426, 956]",0.4747535172260994,2
2011-12-22,"[7437, 2435, 1522, 1183, 790]",0.435280915687888,3
2011-12-23,"[9816, 2776, 1654, 1243, 845]",0.4769193094159422,4
2011-12-24,"[6123, 1844, 1128, 879, 583]",0.4563796533105996,5
2011-12-25,"[7036, 2168, 1674, 970, 717]",0.4404615996816554,6
2011-12-26,"[10873, 3351, 2214, 1540, 1133]",0.4456281722568154,0
2011-12-27,"[14925, 4764, 2540, 2166, 1421]",0.458723272389216,1
2011-12-28,"[13129, 4144, 2260, 1812, 1256]",0.4615371001283129,2
2011-12-29,"[13734, 4208, 2297, 1918, 1301]",0.4630573791457072,3
2011-12-30,"[15421, 4650, 2250, 2014, 1323]",0.4806610024164003,4
2011-12-31,"[10709, 3309, 1802, 1396, 1013]",0.4674968456854462,5
2012-01-01,"[10634, 3222, 1805, 1462, 964]",0.4666334936694863,6
2012-01-02,"[12985, 4020, 1964, 1778, 1183]",0.4714272685818513,0
2012-01-03,"[14445, 4318, 2069, 1930, 1293]",0.477106630638121,1
2012-01-04,"[12543, 3671, 2042, 1653, 1146]",0.4713749703158394,2
2012-01-05,"[12744, 3855, 2110, 1740, 1194]",0.4660167259622048,3
2012-01-06,"[12987, 3889, 1952, 1555, 1122]",0.4847988839804696,4
2012-01-07,"[10971, 3235, 1890, 1400, 1018]",0.4697202117316625,5
2012-01-08,"[11262, 3456, 1742, 1469, 1014]",0.4747505674919495,6
2012-01-09,"[13835, 4264, 1988, 1679, 1125]",0.4893626316019396,0
2012-01-10,"[12298, 3747, 1845, 1565, 1027]",0.4828434723171566,1
2012-01-11,"[11578, 3463, 1927, 1578, 1044]",0.4686676875957121,2
2012-01-12,"[11617, 3464, 1907, 1476, 1121]",0.4693387796783252,3
2012-01-13,"[11625, 3274, 1776, 1476, 975]",0.4830701662658161,4
2012-01-14,"[10542, 3097, 1591, 1382, 948]",0.4761503416856492,5
2012-01-15,"[10046, 3187, 1635, 1401, 969]",0.4626986889430328,6
2012-01-16,"[12460, 3749, 1849, 1679, 1133]",0.4738667944417825,0
2012-01-17,"[12419, 3543, 2360, 1480, 1067]",0.4747136901624418,1
2012-01-18,"[11239, 3318, 2037, 1472, 1072]",0.4635803114223012,2
2012-01-19,"[10612, 3351, 1745, 1499, 959]",0.4658813167455687,3
2012-01-20,"[10303, 2996, 1690, 1311, 934]",0.4740164790530346,4
2012-01-21,"[9490, 2680, 1540, 1231, 939]",0.4672795969773299,5
2012-01-22,"[9352, 2758, 1371, 1211, 856]",0.4769488037046565,6
2012-01-23,"[10404, 3048, 1570, 1458, 975]",0.4685877971927814,0
2012-01-24,"[9593, 2874, 1498, 1259, 901]",0.4712930232558139,1
2012-01-25,"[9052, 2696, 1626, 1232, 910]",0.4575406032482598,2
2012-01-26,"[9137, 2912, 1575, 1269, 865]",0.4616575707577104,3
2012-01-27,"[9956, 2924, 1550, 1246, 891]",0.4782519466409127,4
2012-01-28,"[9519, 2856, 1506, 1187, 848]",0.4777833626539332,5
2012-01-29,"[9562, 2967, 1454, 1332, 851]",0.4715328467153284,6
2012-01-30,"[11054, 3384, 1755, 1465, 956]",0.4752336950682282,0
2012-01-31,"[10189, 3140, 1618, 1452, 974]",0.4632015195993784,1
2012-02-01,"[9397, 2892, 1629, 1331, 905]",0.4592051504271387,2
2012-02-02,"[9314, 2804, 1637, 1298, 865]",0.4624701595677848,3
2012-02-03,"[9384, 2782, 1578, 1240, 823]",0.4722970835705699,4
2012-02-04,"[8735, 2668, 1415, 1117, 871]",0.4668107523976766,5
2012-02-05,"[8701, 2678, 1326, 1158, 801]",0.4724495362793234,6
2012-02-06,"[10755, 3329, 1560, 1436, 1028]",0.4715484868566379,0
2012-02-07,"[10217, 2966, 1570, 1439, 912]",0.4709307764265669,1
2012-02-08,"[9686, 2901, 1493, 1302, 875]",0.4729285846097066,2
2012-02-09,"[9549, 2841, 1509, 1309, 902]",0.4674363749224084,3
2012-02-10,"[9520, 2743, 1482, 1224, 876]",0.4747743767750079,4
2012-02-11,"[8749, 2534, 1435, 1187, 814]",0.4678850465384876,5
2012-02-12,"[8731, 2669, 1419, 1144, 897]",0.4627994616419919,6
2012-02-13,"[10029, 3106, 1606, 1387, 910]",0.4685291700903862,0
2012-02-14,"[9405, 2909, 1529, 1225, 862]",0.4713119899560577,1
2012-02-15,"[9653, 3005, 1589, 1348, 925]",0.4627845036319613,2
2012-02-16,"[9530, 2974, 1545, 1368, 837]",0.4673803371477789,3
2012-02-17,"[9353, 2691, 1484, 1322, 830]",0.4697704081632653,4
2012-02-18,"[8123, 2560, 1395, 1128, 793]",0.4598042717336952,5
2012-02-19,"[8640, 2680, 1369, 1237, 806]",0.4645940809122997,6
2012-02-20,"[8149, 2600, 1386, 1213, 860]",0.4494650900900901,0
2012-02-21,"[9542, 2907, 1427, 1300, 928]",0.4678340784898162,1
2012-02-22,"[9526, 2977, 1469, 1292, 887]",0.4696427465791592,2
2012-02-23,"[9870, 3156, 1434, 1376, 957]",0.46700410885488,3
2012-02-24,"[9544, 2891, 1466, 1282, 859]",0.4732327639945143,4
2012-02-25,"[8464, 2554, 1321, 1140, 809]",0.4681970884658455,5
2012-02-26,"[8511, 2733, 1323, 1212, 817]",0.4633872293779117,6
2012-02-27,"[10270, 3070, 1648, 1321, 931]",0.4739443155452436,0
2012-02-28,"[7918, 2489, 1486, 1102, 824]",0.4508285693610246,1
2012-02-29,"[9010, 2666, 1419, 1274, 788]",0.4707000065976117,2
2012-03-01,"[9723, 2943, 1531, 1390, 885]",0.4669499757163671,3
2012-03-02,"[9322, 2967, 1466, 1362, 879]",0.4623905976494123,4
2012-03-03,"[8806, 2755, 1492, 1236, 888]",0.4574026487448112,5
2012-03-04,"[9053, 2877, 1486, 1273, 822]",0.4658887241312617,6
2012-03-05,"[10673, 3338, 1598, 1450, 944]",0.4742765094706438,0
2012-03-06,"[10364, 3258, 1681, 1420, 943]",0.4682440846824409,1
2012-03-07,"[7399, 2267, 1576, 1029, 744]",0.4471148674606223,2
2012-03-08,"[7030, 2143, 1359, 1051, 755]",0.4422758956070676,3
2012-03-09,"[7988, 2524, 1401, 1205, 754]",0.4552191464821222,4
2012-03-10,"[6792, 1973, 1279, 1016, 759]",0.4407479482189694,5
2012-03-11,"[13935, 3974, 1836, 1702, 1119]",0.4946202251174333,6
2012-03-12,"[10913, 3466, 1658, 1417, 1039]",0.4714648786027146,0
2012-03-13,"[13255, 4181, 1833, 1779, 1126]",0.4809236042211599,1
2012-03-14,"[9437, 2986, 1539, 1363, 928]",0.458770688488279,2
2012-03-15,"[11865, 3896, 1755, 1746, 1107]",0.4647454465118562,3
2012-03-16,"[9898, 2942, 1543, 1366, 995]",0.4630195891065455,4
2012-03-17,"[7604, 2224, 1223, 1057, 707]",0.4669840031213422,5
2012-03-18,"[7957, 2511, 1303, 1135, 801]",0.4578098781644415,6
2012-03-19,"[9751, 3171, 1522, 1360, 896]",0.4675688622754491,0
2012-03-20,"[9002, 2848, 1436, 1241, 938]",0.4587132234076947,1
2012-03-21,"[8988, 2751, 1447, 1257, 854]",0.4644570830881872,2
2012-03-22,"[8702, 2747, 1559, 1358, 853]",0.4490965240817399,3
2012-03-23,"[8175, 2504, 1347, 1145, 695]",0.4707630174527621,4
2012-03-24,"[7589, 2349, 1189, 1025, 706]",0.4694353709752683,5
2012-03-25,"[7535, 2362, 1309, 1099, 754]",0.4540929627077111,6
2012-03-26,"[9129, 2842, 1512, 1337, 897]",0.4573137367182032,0
2012-03-27,"[8939, 2848, 1482, 1259, 907]",0.4574797538062844,1
2012-03-28,"[8611, 2760, 1525, 1300, 812]",0.454637526652452,2
2012-03-29,"[8382, 2598, 1431, 1244, 840]",0.4536184891341842,3
2012-03-30,"[8023, 2396, 1384, 1149, 860]",0.4509991311902693,4
2012-03-31,"[7654, 2216, 1279, 1086, 745]",0.4606471494607087,5
2012-04-01,"[7435, 2415, 1176, 1119, 725]",0.4573737373737374,6
2012-04-02,"[8943, 2930, 1583, 1269, 873]",0.4564944223618412,0
2012-04-03,"[7148, 2196, 1257, 1061, 735]",0.4504638218923933,1
2012-04-04,"[8377, 2582, 1491, 1132, 846]",0.4577765456057666,2
2012-04-05,"[8696, 2666, 1486, 1263, 847]",0.457307126621206,3
2012-04-06,"[8225, 2501, 1441, 1108, 755]",0.4656593014967926,4
2012-04-07,"[7114, 2265, 1221, 1060, 721]",0.4520151845569825,5
2012-04-08,"[6911, 2139, 1169, 1003, 682]",0.4567876344086021,6
2012-04-09,"[9958, 3135, 1539, 1396, 925]",0.4672919247330856,0
2012-04-10,"[10924, 3454, 1609, 1456, 1017]",0.4726327193932828,1
2012-04-11,"[9719, 3068, 1529, 1348, 882]",0.4688504774567871,2
2012-04-12,"[9204, 2889, 1448, 1304, 861]",0.4653253533681396,3
2012-04-13,"[8470, 2632, 1428, 1202, 798]",0.4617756366139023,4
2012-04-14,"[8230, 2414, 1346, 1153, 756]",0.4664796028491258,5
2012-04-15,"[6401, 1969, 1148, 894, 677]",0.4517269366038416,6
2012-04-16,"[11812, 3457, 1638, 1545, 1059]",0.4800984060273692,0
2012-04-17,"[10172, 2918, 1542, 1296, 905]",0.4789639398799976,1
2012-04-18,"[10231, 3075, 1641, 1374, 977]",0.4673141403630477,2
2012-04-19,"[9507, 3011, 1574, 1411, 924]",0.4569550130882084,3
2012-04-20,"[8890, 2651, 1321, 1283, 813]",0.4685653162187458,4
2012-04-21,"[7563, 2367, 1245, 1113, 768]",0.4547794117647059,5
2012-04-22,"[8415, 2598, 1338, 1118, 752]",0.4727093734617819,6
2012-04-23,"[10353, 3138, 1611, 1361, 930]",0.4742827574311504,0
2012-04-24,"[9878, 3045, 1572, 1352, 904]",0.4690108053250552,1
2012-04-25,"[9531, 3024, 1527, 1361, 878]",0.4648979841921451,2
2012-04-26,"[9483, 2953, 1489, 1290, 880]",0.4689406648027338,3
2012-04-27,"[8458, 2688, 1354, 1181, 801]",0.4646043364176219,4
2012-04-28,"[7729, 2325, 1314, 1101, 714]",0.4628385041341121,5
2012-04-29,"[7850, 2430, 1255, 1131, 790]",0.4583531510107015,6
2012-04-30,"[10070, 2968, 1569, 1396, 935]",0.4685795253276656,0
2012-05-01,"[9593, 3000, 1536, 1256, 857]",0.4732422115503016,1
2012-05-02,"[9729, 2907, 1575, 1318, 904]",0.4683015882675105,2
2012-05-03,"[9102, 2840, 1468, 1273, 877]",0.4631619537275064,3
2012-05-04,"[8817, 2475, 1421, 1191, 820]",0.4693833197500679,4
2012-05-05,"[7456, 2277, 1172, 1064, 746]",0.4603381832481322,5
2012-05-06,"[7774, 2491, 1291, 1062, 768]",0.4614074406095921,6
2012-05-07,"[9633, 3117, 1507, 1388, 931]",0.461703667953668,0
2012-05-08,"[9507, 2908, 1481, 1334, 901]",0.4658359680119026,1
2012-05-09,"[9014, 2721, 1483, 1272, 865]",0.4623119505047215,2
2012-05-10,"[8392, 2600, 1436, 1155, 843]",0.4586995702204354,3
2012-05-11,"[8307, 2633, 1338, 1145, 756]",0.468016080118485,4
2012-05-12,"[6974, 2238, 1215, 997, 650]",0.4601292032466456,5
2012-05-13,"[7114, 2201, 1158, 1056, 682]",0.4588977151748424,6
2012-05-14,"[9892, 3168, 1612, 1374, 889]",0.4676705048715677,0
2012-05-15,"[9995, 3030, 2126, 1318, 935]",0.4558032636175591,1
2012-05-16,"[9278, 2865, 1750, 1353, 924]",0.4507111935683364,2
2012-05-17,"[9509, 3043, 1570, 1422, 909]",0.4575700480155595,3
2012-05-18,"[8811, 2732, 1413, 1209, 880]",0.4622133599202392,4
2012-05-19,"[7522, 2192, 1286, 1055, 771]",0.4565414002806798,5
2012-05-20,"[7734, 2381, 1318, 1132, 778]",0.4545004871468186,6
2012-05-21,"[9894, 3092, 1613, 1516, 907]",0.4594054752673011,0
2012-05-22,"[9916, 3069, 1596, 1416, 874]",0.4679509216999585,1
2012-05-23,"[9482, 2734, 1524, 1335, 896]",0.4651180264228915,2
2012-05-24,"[9207, 2889, 1485, 1292, 888]",0.4627878941691517,3
2012-05-25,"[8660, 2613, 1432, 1269, 854]",0.4574049096304289,4
2012-05-26,"[7452, 2344, 1217, 1101, 739]",0.4565159884851785,5
2012-05-27,"[7224, 2220, 1063, 1061, 706]",0.4626038781163434,6
2012-05-28,"[8218, 2715, 1370, 1164, 803]",0.4591730903994394,0
2012-05-29,"[10157, 3226, 1570, 1445, 936]",0.4666666666666666,1
2012-05-30,"[9450, 2914, 1488, 1270, 876]",0.4698587323415427,2
2012-05-31,"[9147, 2812, 1607, 1349, 919]",0.4526714664645699,3
2012-06-01,"[8991, 2669, 1541, 1237, 900]",0.4593558482201069,4
2012-06-02,"[8275, 2579, 1369, 1158, 800]",0.461772794584303,5
2012-06-03,"[8131, 2544, 1354, 1090, 798]",0.4633182438743982,6
2012-06-04,"[10140, 3137, 1592, 1402, 1049]",0.4599769053117782,0
2012-06-05,"[9715, 3024, 1537, 1297, 884]",0.4712645075044053,1
2012-06-06,"[9539, 2875, 1727, 1300, 926]",0.4594855501924604,2
2012-06-07,"[9348, 2866, 1531, 1308, 864]",0.4655651190550983,3
2012-06-08,"[9211, 2679, 1500, 1264, 798]",0.4721977737509707,4
2012-06-09,"[7838, 2416, 1367, 1086, 777]",0.4583803025808365,5
2012-06-10,"[7764, 2519, 1357, 1091, 768]",0.4569227350174086,6
2012-06-11,"[10121, 3189, 1719, 1398, 968]",0.4621327967806841,0
2012-06-12,"[9773, 2920, 1618, 1346, 954]",0.4626331948708687,1
2012-06-13,"[9339, 2898, 1694, 1320, 903]",0.4568527918781725,2
2012-06-14,"[8915, 2782, 1493, 1272, 888]",0.4576938110749185,3
2012-06-15,"[9002, 2764, 1433, 1195, 851]",0.4689012791079042,4
2012-06-16,"[7459, 2356, 1291, 1062, 751]",0.4554532084526665,5
