DATE,TOTAL,GINI,DOW
2010-06-03,"[2375, 587, 336, 272, 251, 192, 189, 132, 125, 108, 105, 102, 92, 81, 74, 72, 56, 31, 30, 16, 12, 9, 8, 6, 5, 3, 3, 3, 0]",0.7317797025657786,3
2010-06-04,"[2855, 882, 397, 390, 333, 290, 264, 184, 166, 153, 138, 135, 133, 129, 125, 121, 45, 43, 37, 30, 24, 23, 9, 7, 6, 4, 2, 1, 0]",0.7141904069622712,4
2010-06-05,"[2931, 1041, 557, 499, 389, 367, 294, 202, 194, 176, 174, 167, 157, 146, 121, 116, 71, 60, 49, 37, 32, 30, 19, 11, 8, 7, 7, 6, 0]",0.6977981522710937,5
2010-06-06,"[2850, 801, 456, 366, 343, 304, 266, 155, 152, 141, 135, 123, 114, 104, 98, 92, 54, 52, 33, 30, 24, 17, 13, 10, 6, 5, 5, 1, 0]",0.7230140485312899,6
2010-06-07,"[3174, 987, 474, 473, 396, 348, 281, 192, 190, 184, 165, 163, 146, 143, 140, 135, 61, 54, 50, 42, 21, 21, 11, 9, 8, 7, 7, 1, 0]",0.7082985210426628,0
2010-06-08,"[3170, 900, 452, 384, 382, 270, 258, 189, 157, 153, 148, 141, 121, 106, 103, 99, 82, 52, 37, 35, 34, 21, 14, 6, 5, 4, 3, 2, 1]",0.7246225434151529,1
2010-06-09,"[2950, 893, 403, 382, 381, 289, 261, 174, 164, 154, 148, 142, 119, 119, 107, 93, 93, 59, 44, 33, 29, 18, 13, 12, 6, 3, 2, 1, 1]",0.7130876969523134,2
2010-06-10,"[2727, 789, 413, 376, 340, 295, 243, 177, 149, 143, 120, 116, 111, 102, 98, 98, 58, 48, 28, 24, 23, 17, 10, 10, 7, 5, 4, 4, 1]",0.7203604440129996,3
2010-06-11,"[2024, 563, 290, 288, 215, 174, 126, 117, 89, 82, 80, 68, 68, 68, 65, 59, 59, 31, 27, 16, 11, 8, 6, 5, 5, 3, 1, 1, 0]",0.7388816033838433,4
2010-06-12,"[2703, 989, 429, 421, 367, 320, 268, 206, 172, 161, 160, 145, 141, 126, 117, 117, 59, 55, 44, 37, 37, 29, 11, 9, 9, 8, 7, 2, 1]",0.6971497468049191,5
2010-06-13,"[2781, 783, 422, 372, 343, 262, 250, 147, 141, 139, 137, 116, 111, 107, 107, 95, 69, 49, 35, 30, 19, 16, 15, 8, 4, 4, 3, 3, 0]",0.7203683481036582,6
2010-06-14,"[3344, 1098, 547, 444, 377, 352, 304, 217, 187, 187, 156, 145, 139, 137, 130, 109, 69, 59, 43, 36, 29, 21, 14, 10, 8, 7, 4, 2, 0]",0.7206833280607403,0
2010-06-15,"[2858, 888, 407, 400, 368, 256, 221, 167, 164, 152, 146, 138, 137, 135, 129, 105, 57, 49, 34, 25, 24, 24, 14, 13, 11, 6, 3, 2, 0]",0.7113007754020004,1
2010-06-16,"[2778, 903, 457, 398, 353, 281, 280, 176, 164, 151, 150, 131, 126, 112, 111, 104, 61, 59, 34, 34, 33, 21, 18, 10, 8, 6, 5, 2, 1]",0.7086214320713907,2
2010-06-17,"[2759, 807, 380, 368, 316, 301, 231, 181, 146, 142, 138, 129, 120, 113, 112, 76, 57, 51, 50, 41, 25, 25, 14, 11, 8, 8, 5, 4, 0]",0.7088608914037995,3
2010-06-18,"[1980, 568, 269, 258, 231, 168, 162, 111, 107, 97, 92, 78, 77, 76, 59, 57, 48, 39, 36, 17, 10, 10, 8, 7, 7, 3, 1, 0, 0]",0.7257204002893657,4
2010-06-19,"[1622, 499, 273, 220, 198, 138, 127, 105, 95, 93, 91, 86, 66, 61, 54, 42, 41, 35, 24, 21, 8, 8, 7, 7, 6, 1, 0, 0, 0]",0.7196783481986095,5
2010-06-20,"[2323, 663, 385, 326, 273, 199, 184, 147, 142, 134, 130, 114, 103, 98, 82, 68, 48, 39, 33, 27, 15, 14, 14, 11, 10, 7, 4, 0, 0]",0.713761660203333,6
2010-06-21,"[3079, 937, 450, 447, 422, 332, 288, 192, 179, 165, 163, 145, 132, 132, 115, 107, 59, 49, 34, 33, 28, 16, 15, 11, 9, 8, 7, 4, 0]",0.7149857196302616,0
2010-06-22,"[2849, 790, 446, 432, 382, 265, 245, 162, 162, 162, 142, 126, 119, 119, 117, 116, 87, 49, 39, 34, 30, 18, 15, 13, 11, 7, 5, 5, 0]",0.7051021775710676,1
2010-06-23,"[2330, 626, 268, 264, 263, 180, 159, 140, 115, 111, 100, 96, 81, 74, 69, 62, 54, 44, 42, 20, 12, 11, 4, 4, 3, 3, 3, 0, 0]",0.7337216950108052,2
2010-06-24,"[3843, 1440, 724, 676, 556, 508, 412, 296, 268, 266, 254, 240, 228, 207, 197, 186, 97, 79, 51, 39, 39, 33, 32, 15, 14, 13, 7, 6, 1]",0.6888965324366809,3
2010-06-25,"[2962, 1012, 497, 440, 407, 364, 306, 210, 204, 184, 171, 158, 154, 146, 134, 127, 73, 64, 43, 32, 24, 23, 16, 9, 9, 8, 6, 4, 1]",0.6979880629792962,4
2010-06-26,"[2638, 826, 439, 428, 327, 291, 206, 171, 155, 143, 133, 127, 124, 123, 120, 107, 64, 32, 31, 28, 22, 16, 11, 9, 6, 5, 4, 2, 0]",0.7130205389108725,5
2010-06-27,"[2589, 786, 466, 451, 324, 277, 249, 163, 163, 154, 142, 130, 120, 119, 116, 109, 51, 51, 39, 27, 20, 18, 16, 9, 9, 8, 7, 7, 0]",0.703041983539952,6
2010-06-28,"[3359, 1108, 533, 502, 424, 377, 360, 218, 207, 200, 193, 191, 177, 174, 157, 149, 80, 63, 36, 34, 31, 30, 20, 17, 15, 14, 10, 3, 0]",0.6951997394530103,0
2010-06-29,"[2378, 726, 334, 333, 300, 246, 244, 135, 135, 126, 126, 120, 113, 103, 98, 88, 75, 49, 33, 22, 22, 21, 17, 10, 7, 7, 4, 3, 2]",0.7011670275122776,1
2010-06-30,"[2548, 725, 352, 331, 304, 222, 189, 130, 116, 116, 106, 99, 97, 93, 92, 82, 57, 38, 34, 27, 20, 17, 11, 9, 9, 7, 5, 0, 0]",0.7266431897142587,2
2010-07-01,"[3031, 989, 516, 503, 403, 375, 338, 230, 208, 193, 176, 175, 155, 147, 113, 95, 73, 70, 55, 40, 26, 26, 14, 14, 11, 10, 7, 2, 1]",0.6972710493177623,3
2010-07-02,"[2679, 954, 465, 434, 368, 330, 278, 189, 170, 161, 160, 157, 142, 131, 121, 111, 56, 46, 44, 31, 27, 27, 12, 10, 10, 5, 3, 3, 0]",0.7004104629324865,4
2010-07-03,"[2517, 799, 401, 364, 273, 270, 245, 188, 179, 159, 147, 142, 119, 118, 105, 95, 54, 42, 41, 31, 27, 16, 13, 12, 12, 11, 7, 1, 0]",0.6979033964545592,5
2010-07-04,"[2458, 743, 459, 410, 298, 270, 235, 154, 139, 127, 123, 123, 120, 118, 112, 92, 52, 45, 30, 20, 19, 18, 15, 13, 12, 7, 4, 3, 1]",0.7076061647632775,6
2010-07-05,"[3365, 932, 545, 453, 371, 342, 292, 219, 196, 175, 157, 140, 139, 137, 130, 103, 64, 60, 50, 33, 31, 28, 23, 10, 8, 7, 6, 4, 0]",0.7155129417834724,0
2010-07-06,"[3568, 1055, 564, 555, 421, 381, 369, 258, 217, 210, 206, 193, 172, 159, 149, 134, 76, 59, 44, 37, 32, 21, 21, 16, 10, 9, 8, 2, 0]",0.7046030975122768,1
2010-07-07,"[3094, 922, 550, 503, 367, 362, 305, 193, 174, 172, 166, 157, 150, 141, 139, 113, 64, 44, 39, 33, 16, 15, 14, 11, 10, 9, 8, 2, 0]",0.7116322193978272,2
2010-07-08,"[2459, 650, 360, 353, 268, 243, 200, 155, 150, 136, 120, 114, 112, 106, 83, 74, 49, 49, 39, 21, 20, 17, 9, 8, 7, 6, 5, 1, 0]",0.7139840812307985,3
2010-07-09,"[2952, 980, 449, 432, 373, 365, 292, 220, 180, 178, 156, 149, 146, 139, 137, 119, 67, 67, 45, 28, 23, 13, 12, 12, 11, 9, 9, 6, 0]",0.7013088778638822,4
2010-07-10,"[2863, 891, 486, 445, 355, 339, 285, 201, 172, 161, 143, 138, 132, 129, 129, 123, 61, 59, 39, 30, 25, 22, 16, 11, 8, 5, 2, 2, 1]",0.7058511167900169,5
2010-07-11,"[3235, 898, 493, 473, 377, 319, 276, 230, 196, 185, 178, 149, 142, 134, 119, 119, 58, 51, 49, 27, 21, 21, 20, 12, 12, 7, 4, 2, 1]",0.7125759609949124,6
2010-07-12,"[3509, 1173, 585, 577, 434, 433, 403, 267, 249, 236, 203, 190, 182, 178, 164, 154, 74, 65, 51, 44, 37, 30, 13, 12, 10, 10, 9, 3, 1]",0.6953973529586326,0
2010-07-13,"[3256, 1004, 478, 439, 412, 400, 369, 242, 223, 206, 185, 177, 172, 151, 141, 138, 78, 71, 37, 35, 34, 22, 18, 13, 8, 7, 7, 1, 0]",0.6959353096157351,1
2010-07-14,"[3182, 960, 532, 476, 352, 310, 297, 217, 197, 185, 181, 158, 157, 144, 141, 116, 69, 59, 46, 38, 33, 19, 14, 13, 12, 12, 11, 1, 1]",0.7027823539383717,2
2010-07-15,"[3088, 1035, 549, 432, 381, 353, 334, 218, 206, 190, 185, 178, 157, 154, 143, 127, 70, 68, 42, 40, 27, 27, 13, 13, 8, 8, 7, 4, 1]",0.6967674018538013,3
2010-07-16,"[3054, 998, 535, 413, 393, 339, 287, 215, 204, 202, 199, 169, 141, 138, 131, 119, 66, 58, 40, 33, 32, 26, 14, 10, 9, 8, 3, 2, 0]",0.702730288338862,4
2010-07-17,"[2100, 590, 303, 293, 214, 173, 152, 122, 116, 103, 96, 94, 85, 75, 72, 58, 55, 42, 32, 17, 13, 11, 9, 9, 8, 7, 4, 1, 0]",0.72155207933734,5
2010-07-18,"[2743, 886, 461, 452, 327, 326, 267, 208, 173, 156, 145, 133, 132, 130, 122, 117, 77, 45, 41, 32, 24, 19, 18, 11, 8, 6, 4, 0, 0]",0.7027100919312395,6
2010-07-19,"[3419, 1066, 522, 508, 414, 396, 371, 237, 225, 221, 191, 181, 177, 174, 153, 137, 83, 76, 46, 28, 25, 23, 21, 17, 17, 8, 2, 0, 0]",0.6979266146281402,0
2010-07-20,"[3753, 1297, 648, 584, 538, 433, 428, 257, 252, 244, 207, 205, 190, 190, 182, 160, 74, 69, 50, 46, 42, 30, 26, 8, 7, 6, 6, 5, 4]",0.699520273059326,1
2010-07-21,"[3081, 1014, 513, 496, 405, 370, 346, 237, 229, 224, 199, 179, 174, 146, 145, 142, 73, 63, 44, 33, 32, 25, 14, 8, 7, 5, 3, 2, 0]",0.6930996677322199,2
2010-07-22,"[3155, 954, 473, 452, 375, 355, 340, 265, 199, 181, 172, 169, 156, 156, 146, 109, 57, 56, 50, 34, 22, 20, 18, 15, 11, 9, 8, 8, 0]",0.6994480161049419,3
2010-07-23,"[2888, 1060, 472, 385, 367, 318, 307, 194, 185, 177, 171, 151, 143, 140, 122, 112, 65, 55, 53, 40, 35, 21, 16, 12, 11, 8, 5, 4, 0]",0.6999582555403154,4
2010-07-24,"[2574, 823, 401, 385, 301, 283, 245, 200, 174, 146, 142, 138, 137, 122, 115, 102, 87, 55, 37, 32, 28, 12, 12, 11, 5, 5, 3, 3, 0]",0.6969417389207495,5
2010-07-25,"[2908, 1015, 503, 502, 327, 324, 315, 201, 189, 185, 165, 158, 149, 149, 149, 103, 54, 52, 40, 34, 32, 18, 18, 15, 10, 8, 6, 2, 0]",0.7016570341483694,6
2010-07-26,"[3498, 1143, 602, 540, 440, 396, 379, 254, 220, 209, 195, 180, 167, 160, 156, 141, 57, 55, 48, 36, 34, 26, 22, 14, 12, 12, 4, 1, 0]",0.7060901279168216,0
2010-07-27,"[3180, 1068, 602, 469, 447, 386, 366, 328, 218, 188, 187, 182, 181, 153, 140, 138, 71, 60, 29, 27, 22, 19, 18, 14, 12, 7, 4, 3, 0]",0.7001145512465037,1
2010-07-28,"[3091, 1039, 492, 470, 463, 368, 334, 305, 211, 185, 183, 157, 155, 138, 135, 127, 67, 55, 37, 35, 22, 20, 19, 17, 9, 5, 5, 5, 0]",0.7011649409066482,2
2010-07-29,"[2886, 915, 465, 441, 411, 344, 340, 339, 204, 176, 171, 164, 164, 135, 121, 102, 67, 53, 42, 37, 33, 21, 17, 13, 12, 11, 9, 5, 1]",0.689726834205965,3
2010-07-30,"[2797, 930, 492, 434, 367, 300, 278, 276, 184, 163, 158, 155, 141, 131, 129, 93, 53, 53, 38, 32, 27, 22, 16, 12, 10, 8, 6, 2, 0]",0.70195325219558,4
2010-07-31,"[2395, 742, 400, 355, 296, 284, 241, 183, 173, 161, 139, 131, 126, 120, 117, 108, 54, 50, 44, 30, 23, 21, 10, 6, 6, 4, 2, 0, 0]",0.6932137531941311,5
2010-08-01,"[2771, 871, 429, 424, 341, 314, 310, 181, 179, 167, 164, 148, 143, 133, 133, 125, 52, 49, 28, 26, 25, 23, 15, 11, 10, 9, 7, 6, 0]",0.6983171791606311,6
2010-08-02,"[3598, 1024, 546, 503, 469, 380, 344, 230, 213, 206, 191, 191, 175, 161, 158, 153, 79, 67, 48, 42, 22, 17, 11, 11, 10, 5, 4, 4, 1]",0.7063538071875717,0
2010-08-03,"[3476, 922, 483, 478, 388, 378, 329, 203, 197, 172, 170, 150, 150, 149, 145, 123, 90, 82, 60, 30, 29, 28, 11, 8, 8, 8, 4, 3, 1]",0.7077570580268777,1
2010-08-04,"[2927, 966, 510, 458, 353, 328, 303, 191, 185, 178, 172, 163, 154, 137, 129, 127, 70, 62, 46, 40, 33, 28, 16, 13, 12, 6, 5, 4, 0]",0.6953147638365691,2
2010-08-05,"[3026, 844, 467, 417, 332, 322, 271, 174, 159, 143, 139, 128, 124, 119, 113, 109, 68, 50, 44, 31, 30, 25, 12, 10, 7, 6, 4, 3, 1]",0.7167782784562023,3
2010-08-06,"[2770, 920, 481, 458, 361, 346, 297, 178, 174, 172, 164, 151, 146, 142, 136, 123, 66, 62, 43, 40, 28, 20, 14, 11, 10, 6, 5, 4, 1]",0.6936920405945206,4
2010-08-07,"[2640, 905, 491, 412, 377, 320, 280, 185, 174, 151, 150, 148, 144, 136, 130, 129, 66, 49, 29, 26, 26, 20, 16, 14, 11, 9, 8, 1, 0]",0.6956151553852704,5
2010-08-08,"[3004, 884, 491, 426, 326, 302, 267, 178, 158, 152, 144, 143, 143, 137, 134, 116, 68, 42, 37, 33, 29, 26, 14, 13, 13, 5, 3, 3, 0]",0.7102379409664252,6
2010-08-09,"[3572, 1099, 568, 552, 426, 393, 390, 264, 216, 215, 202, 202, 174, 156, 154, 148, 76, 68, 54, 44, 26, 22, 21, 12, 11, 10, 8, 2, 0]",0.7011861158028581,0
2010-08-10,"[3117, 983, 500, 492, 425, 383, 342, 223, 215, 193, 190, 170, 169, 161, 155, 151, 57, 52, 48, 40, 36, 20, 17, 14, 8, 7, 5, 2, 0]",0.693223663397659,1
2010-08-11,"[2955, 986, 505, 451, 370, 348, 315, 226, 222, 186, 160, 156, 145, 141, 137, 128, 82, 64, 43, 33, 30, 26, 14, 14, 14, 9, 7, 3, 0]",0.6937469489193627,2
2010-08-12,"[2402, 666, 334, 291, 248, 245, 189, 155, 130, 124, 118, 105, 98, 92, 88, 73, 50, 45, 37, 26, 22, 11, 10, 8, 5, 4, 4, 1, 0]",0.7185710137226675,3
2010-08-13,"[2345, 674, 347, 296, 251, 229, 221, 141, 127, 127, 126, 103, 102, 96, 92, 87, 56, 43, 38, 19, 15, 11, 8, 7, 6, 3, 2, 1, 0]",0.7158776613846315,4
2010-08-14,"[2473, 787, 380, 375, 296, 284, 239, 184, 135, 134, 133, 132, 126, 113, 109, 92, 65, 50, 37, 34, 19, 18, 17, 17, 12, 4, 4, 3, 1]",0.698593314533551,5
2010-08-15,"[2770, 872, 431, 385, 290, 272, 247, 207, 165, 160, 159, 131, 124, 116, 107, 106, 66, 41, 33, 30, 29, 17, 13, 12, 9, 9, 4, 0, 0]",0.7103701639261193,6
2010-08-16,"[3380, 1108, 568, 479, 408, 387, 385, 273, 199, 191, 185, 184, 176, 167, 163, 153, 83, 65, 41, 34, 33, 29, 22, 10, 9, 9, 7, 3, 0]",0.6974257129234491,0
2010-08-17,"[3048, 989, 525, 462, 404, 398, 327, 205, 181, 178, 177, 164, 153, 142, 136, 129, 71, 68, 50, 37, 31, 23, 19, 10, 8, 7, 4, 1, 1]",0.6987400864238238,1
2010-08-18,"[3130, 1132, 587, 431, 418, 391, 372, 232, 219, 205, 193, 158, 158, 157, 152, 147, 69, 62, 45, 37, 31, 28, 17, 15, 13, 13, 12, 6, 2]",0.6924851141791534,2
2010-08-19,"[3034, 1086, 462, 440, 381, 356, 336, 228, 207, 204, 176, 161, 161, 157, 143, 143, 67, 67, 52, 44, 40, 26, 17, 11, 10, 7, 5, 4, 2]",0.6901191238191793,3
2010-08-20,"[2835, 998, 479, 417, 389, 346, 332, 235, 184, 173, 171, 167, 150, 136, 134, 132, 68, 65, 44, 31, 25, 23, 14, 12, 10, 7, 7, 1, 0]",0.6937012706566954,4
2010-08-21,"[2784, 923, 434, 431, 390, 333, 327, 194, 188, 179, 171, 167, 140, 135, 125, 124, 67, 53, 49, 44, 27, 19, 14, 12, 10, 8, 4, 2, 0]",0.6921684656719777,5
2010-08-22,"[2958, 935, 488, 463, 367, 342, 331, 247, 190, 161, 158, 156, 154, 148, 141, 141, 60, 54, 52, 43, 38, 30, 16, 10, 10, 9, 6, 2, 0]",0.691828793774319,6
2010-08-23,"[3528, 1306, 636, 507, 486, 428, 357, 269, 253, 252, 235, 207, 194, 187, 183, 164, 90, 57, 49, 47, 40, 38, 19, 12, 9, 9, 6, 6, 0]",0.6907572952608718,0
2010-08-24,"[3187, 1080, 545, 471, 465, 434, 394, 269, 218, 217, 190, 174, 170, 169, 159, 138, 87, 57, 51, 41, 30, 22, 12, 11, 10, 7, 5, 2, 0]",0.6922168631296656,1
2010-08-25,"[3079, 1141, 520, 464, 453, 348, 333, 224, 205, 204, 195, 168, 135, 135, 128, 110, 72, 67, 41, 33, 32, 28, 18, 15, 10, 9, 8, 4, 0]",0.7025393037678496,2
2010-08-26,"[2527, 801, 346, 335, 293, 254, 244, 177, 162, 141, 135, 135, 130, 107, 88, 85, 62, 43, 34, 31, 25, 21, 15, 7, 5, 4, 3, 3, 0]",0.7075930890180212,3
2010-08-27,"[2946, 1024, 516, 477, 452, 376, 369, 218, 210, 205, 188, 169, 168, 165, 148, 138, 83, 70, 41, 40, 29, 28, 15, 13, 12, 12, 10, 5, 0]",0.6831209718138347,4
2010-08-28,"[2576, 933, 458, 389, 327, 293, 246, 226, 160, 158, 152, 145, 137, 134, 128, 114, 58, 50, 40, 30, 29, 24, 18, 15, 12, 10, 8, 7, 1]",0.6906979775596354,5
2010-08-29,"[2935, 942, 562, 461, 370, 359, 321, 205, 181, 175, 161, 157, 149, 140, 135, 131, 59, 58, 54, 28, 23, 23, 19, 13, 12, 6, 3, 2, 1]",0.6998855809570816,6
2010-08-30,"[3486, 1225, 651, 548, 494, 424, 369, 311, 254, 238, 214, 196, 187, 176, 161, 144, 80, 65, 45, 45, 43, 31, 22, 14, 12, 10, 7, 7, 1]",0.6930232558139535,0
2010-08-31,"[3291, 1050, 574, 517, 466, 378, 321, 241, 236, 209, 204, 178, 160, 158, 146, 139, 62, 57, 55, 37, 34, 29, 12, 11, 11, 8, 7, 3, 0]",0.699309060852399,1
2010-09-01,"[2670, 742, 364, 329, 294, 287, 231, 205, 166, 131, 128, 128, 122, 121, 87, 83, 73, 36, 33, 23, 22, 21, 12, 10, 9, 8, 6, 2, 0]",0.7111396217388705,2
2010-09-02,"[2266, 722, 346, 332, 285, 264, 231, 150, 138, 117, 110, 109, 98, 92, 92, 70, 45, 40, 37, 32, 23, 17, 10, 6, 6, 5, 4, 1, 0]",0.7125012210608576,3
2010-09-03,"[2946, 1005, 500, 411, 397, 336, 316, 222, 197, 190, 182, 166, 162, 155, 143, 143, 83, 75, 45, 35, 31, 28, 19, 14, 12, 9, 7, 6, 0]",0.684928371806439,4
2010-09-04,"[2128, 608, 328, 279, 238, 196, 178, 141, 114, 108, 101, 100, 99, 92, 92, 72, 48, 34, 31, 24, 20, 19, 12, 6, 5, 3, 2, 2, 0]",0.7117024165082813,5
2010-09-05,"[3305, 1123, 598, 586, 490, 422, 359, 235, 226, 208, 208, 200, 176, 175, 175, 163, 86, 76, 39, 39, 38, 37, 23, 17, 17, 8, 4, 1, 0]",0.6870901498553358,6
2010-09-06,"[3494, 1038, 534, 509, 428, 383, 374, 218, 205, 196, 183, 176, 173, 170, 164, 148, 78, 59, 48, 45, 39, 31, 17, 12, 10, 9, 4, 1, 1]",0.6999917212995194,0
2010-09-07,"[3397, 903, 454, 434, 335, 324, 320, 173, 169, 166, 166, 159, 127, 126, 121, 93, 64, 61, 49, 26, 25, 14, 13, 9, 8, 8, 5, 2, 1]",0.7249742002063984,1
2010-09-08,"[2671, 712, 349, 300, 286, 249, 228, 157, 152, 116, 115, 114, 111, 110, 103, 91, 45, 44, 33, 25, 21, 11, 11, 9, 4, 3, 2, 1, 0]",0.723791570376511,2
2010-09-09,"[2418, 759, 368, 308, 303, 274, 242, 147, 141, 133, 123, 118, 115, 105, 90, 89, 54, 42, 38, 23, 22, 11, 9, 7, 6, 5, 2, 0, 0]",0.7137907860585836,3
2010-09-10,"[3384, 1119, 603, 488, 442, 353, 324, 246, 204, 193, 190, 175, 162, 160, 157, 149, 78, 71, 50, 45, 35, 33, 25, 16, 13, 10, 9, 6, 0]",0.6962992188116468,4
2010-09-11,"[3505, 1407, 706, 635, 524, 403, 386, 308, 256, 249, 226, 208, 196, 194, 189, 137, 83, 72, 47, 42, 37, 37, 20, 19, 16, 14, 6, 5, 0]",0.6922534501863604,5
2010-09-12,"[3710, 1389, 818, 634, 606, 486, 418, 320, 279, 273, 223, 217, 214, 211, 200, 190, 85, 73, 52, 49, 48, 36, 23, 21, 14, 12, 10, 6, 0]",0.6860240408193755,6
2010-09-13,"[3640, 1323, 658, 561, 557, 475, 384, 267, 257, 255, 209, 194, 177, 168, 156, 155, 97, 71, 55, 50, 46, 30, 27, 21, 19, 18, 4, 3, 0]",0.6938516162592997,0
2010-09-14,"[2819, 818, 458, 409, 363, 340, 288, 203, 168, 168, 151, 133, 132, 121, 104, 99, 88, 66, 41, 33, 27, 20, 17, 10, 5, 5, 4, 2, 0]",0.7024622206663165,1
2010-09-15,"[2505, 765, 380, 305, 301, 283, 228, 138, 135, 126, 121, 119, 118, 94, 94, 90, 60, 57, 32, 26, 25, 22, 11, 11, 10, 8, 4, 3, 0]",0.709796147882244,2
2010-09-16,"[2475, 694, 350, 281, 264, 254, 218, 174, 172, 135, 119, 107, 101, 100, 85, 66, 62, 61, 36, 26, 20, 19, 14, 10, 5, 3, 1, 1, 0]",0.7122430583785504,3
2010-09-17,"[4385, 1748, 966, 814, 680, 588, 485, 379, 365, 358, 324, 311, 271, 261, 257, 233, 117, 90, 69, 52, 50, 37, 33, 27, 24, 17, 13, 5, 0]",0.6775214136893278,4
2010-09-18,"[3486, 1222, 753, 584, 568, 475, 407, 317, 246, 242, 227, 224, 202, 193, 179, 176, 77, 68, 53, 41, 34, 30, 21, 20, 19, 19, 7, 2, 1]",0.684615036058237,5
2010-09-19,"[3212, 978, 671, 509, 394, 373, 371, 240, 234, 204, 175, 173, 157, 154, 148, 143, 79, 59, 52, 36, 24, 21, 18, 12, 9, 5, 3, 2, 0]",0.6995481682053959,6
2010-09-20,"[3900, 1304, 683, 588, 581, 459, 410, 287, 255, 245, 233, 210, 197, 188, 173, 151, 90, 69, 59, 46, 46, 39, 35, 17, 16, 13, 5, 4, 1]",0.695612015420861,0
2010-09-21,"[3546, 1276, 673, 489, 474, 422, 408, 270, 260, 221, 215, 182, 179, 179, 156, 140, 84, 59, 50, 39, 33, 26, 16, 16, 15, 7, 5, 2, 0]",0.7022328700085457,1
2010-09-22,"[3860, 1468, 761, 627, 594, 442, 396, 320, 287, 246, 244, 241, 226, 212, 206, 197, 84, 83, 52, 46, 42, 39, 24, 19, 15, 15, 6, 5, 0]",0.6885780870836312,2
2010-09-23,"[3429, 1154, 600, 509, 488, 361, 324, 252, 249, 232, 206, 185, 153, 145, 140, 131, 70, 68, 40, 35, 25, 23, 16, 16, 15, 11, 8, 3, 0]",0.7059266271454732,3
2010-09-24,"[2407, 773, 395, 305, 301, 261, 225, 173, 153, 148, 144, 125, 124, 122, 90, 89, 64, 49, 41, 21, 20, 17, 11, 7, 6, 6, 5, 3, 0]",0.7020428980251041,4
2010-09-25,"[4160, 1523, 806, 677, 601, 462, 443, 358, 303, 288, 272, 251, 240, 235, 225, 193, 97, 73, 57, 56, 50, 44, 43, 29, 21, 18, 6, 5, 0]",0.6834257975034674,5
2010-09-26,"[3522, 1107, 595, 450, 422, 325, 302, 248, 209, 197, 193, 191, 172, 163, 162, 135, 66, 66, 47, 46, 37, 22, 19, 16, 15, 8, 7, 1, 0]",0.7043033441531551,6
2010-09-27,"[4207, 1296, 652, 554, 548, 450, 445, 340, 283, 278, 242, 219, 184, 184, 152, 150, 87, 75, 48, 44, 41, 36, 19, 19, 16, 16, 7, 3, 2]",0.7037125015863306,0
2010-09-28,"[3705, 1162, 576, 487, 467, 431, 347, 258, 238, 202, 187, 167, 166, 164, 143, 139, 105, 74, 69, 56, 35, 30, 23, 12, 11, 9, 7, 6, 1]",0.7012894328948494,1
2010-09-29,"[3346, 991, 530, 432, 416, 411, 333, 202, 194, 193, 179, 179, 170, 170, 166, 132, 94, 74, 47, 32, 32, 26, 23, 14, 12, 8, 5, 5, 0]",0.6945801101350465,2
2010-09-30,"[3054, 1025, 536, 462, 429, 339, 337, 209, 183, 171, 171, 162, 156, 152, 126, 104, 94, 88, 42, 42, 37, 24, 23, 13, 13, 8, 4, 1, 0]",0.6959271145189428,3
2010-10-01,"[2947, 1001, 478, 466, 403, 391, 321, 207, 178, 158, 156, 147, 146, 144, 141, 127, 92, 66, 56, 50, 34, 16, 13, 12, 10, 10, 4, 2, 0]",0.6941162906201221,4
2010-10-02,"[2817, 890, 471, 450, 380, 372, 279, 197, 189, 183, 177, 143, 134, 132, 110, 103, 67, 64, 38, 34, 25, 24, 15, 11, 10, 9, 5, 1, 1]",0.699730478506484,5
2010-10-03,"[3028, 932, 473, 443, 404, 310, 287, 196, 168, 162, 151, 148, 147, 147, 137, 122, 81, 58, 49, 29, 27, 22, 15, 12, 10, 9, 9, 3, 1]",0.7020198344099718,6
2010-10-04,"[3763, 1200, 601, 551, 488, 435, 406, 257, 255, 214, 198, 188, 174, 172, 169, 141, 90, 64, 62, 36, 30, 23, 16, 16, 15, 12, 6, 3, 0]",0.7045923047865739,0
2010-10-05,"[3546, 1098, 520, 491, 469, 384, 341, 220, 210, 193, 171, 168, 145, 144, 143, 138, 72, 55, 49, 40, 31, 25, 20, 13, 11, 8, 6, 5, 0]",0.7121583769840641,1
2010-10-06,"[3265, 1028, 574, 538, 450, 422, 334, 242, 236, 207, 188, 179, 177, 171, 137, 128, 65, 61, 49, 45, 35, 20, 19, 17, 13, 6, 3, 3, 2]",0.6964844719502334,2
2010-10-07,"[3183, 1052, 562, 464, 435, 359, 297, 218, 210, 182, 171, 165, 161, 157, 145, 132, 79, 63, 51, 40, 33, 23, 15, 11, 7, 6, 5, 2, 1]",0.7014720856851925,3
2010-10-08,"[2712, 963, 502, 404, 399, 320, 308, 213, 210, 159, 153, 146, 143, 130, 124, 110, 67, 62, 53, 37, 31, 28, 12, 10, 9, 9, 5, 4, 1]",0.6929603194033785,4
2010-10-09,"[2752, 877, 422, 392, 382, 284, 279, 227, 153, 153, 146, 136, 132, 121, 113, 104, 56, 51, 37, 31, 28, 15, 14, 10, 9, 6, 5, 4, 0]",0.7071176906142691,5
